Num,Log_Date,FROM,TO,count
87105,8/3/2017,76,70,1
87106,8/4/2017,3,49,4
87107,8/4/2017,3,66,2
87108,8/4/2017,3,70,18
87109,8/4/2017,5,49,1
87110,8/4/2017,5,70,1
87111,8/4/2017,6,70,13
87112,8/4/2017,10,15,2
87113,8/4/2017,10,30,1
87114,8/4/2017,10,49,18
87115,8/4/2017,10,51,1
87116,8/4/2017,10,56,1
87117,8/4/2017,10,58,1
87118,8/4/2017,10,61,1
87119,8/4/2017,10,66,3
87120,8/4/2017,10,70,105
87121,8/4/2017,11,15,3
87122,8/4/2017,11,49,9
87123,8/4/2017,11,70,41
87124,8/4/2017,15,10,4
87125,8/4/2017,15,11,3
87126,8/4/2017,15,30,5
87127,8/4/2017,15,42,2
87128,8/4/2017,15,45,2
87129,8/4/2017,15,49,2
87130,8/4/2017,15,58,6
87131,8/4/2017,15,66,15
87132,8/4/2017,15,70,42
87133,8/4/2017,16,70,21
87134,8/4/2017,19,49,1
87135,8/4/2017,20,70,4
87136,8/4/2017,22,49,1
87137,8/4/2017,22,70,10
87138,8/4/2017,22,75,1
87139,8/4/2017,24,30,1
87140,8/4/2017,24,70,4
87141,8/4/2017,30,3,3
87142,8/4/2017,30,10,2
87143,8/4/2017,30,15,1
87144,8/4/2017,30,24,1
87145,8/4/2017,30,49,18
87146,8/4/2017,30,70,19
87147,8/4/2017,32,70,8
87148,8/4/2017,37,49,5
87149,8/4/2017,37,70,19
87150,8/4/2017,39,70,2
87151,8/4/2017,42,15,1
87152,8/4/2017,42,49,2
87153,8/4/2017,42,70,24
87154,8/4/2017,45,15,2
87155,8/4/2017,45,49,1
87156,8/4/2017,45,70,25
87157,8/4/2017,47,70,2
87158,8/4/2017,49,3,3
87159,8/4/2017,49,10,17
87160,8/4/2017,49,11,5
87161,8/4/2017,49,15,7
87162,8/4/2017,49,16,1
87163,8/4/2017,49,20,1
87164,8/4/2017,49,22,1
87165,8/4/2017,49,30,5
87166,8/4/2017,49,37,4
87167,8/4/2017,49,45,2
87168,8/4/2017,49,51,1
87169,8/4/2017,49,53,1
87170,8/4/2017,49,58,5
87171,8/4/2017,49,63,4
87172,8/4/2017,49,66,10
87173,8/4/2017,49,67,9
87174,8/4/2017,49,70,149
87175,8/4/2017,49,72,2
87176,8/4/2017,49,75,5
87177,8/4/2017,49,76,3
87178,8/4/2017,51,49,1
87179,8/4/2017,53,70,26
87180,8/4/2017,56,58,2
87181,8/4/2017,56,70,15
87182,8/4/2017,58,15,2
87183,8/4/2017,58,49,3
87184,8/4/2017,58,66,4
87185,8/4/2017,58,70,2
87186,8/4/2017,59,70,2
87187,8/4/2017,62,70,1
87188,8/4/2017,63,15,2
87189,8/4/2017,63,49,6
87190,8/4/2017,66,10,3
87191,8/4/2017,66,15,7
87192,8/4/2017,66,24,3
87193,8/4/2017,66,37,1
87194,8/4/2017,66,42,1
87195,8/4/2017,66,49,13
87196,8/4/2017,66,58,2
87197,8/4/2017,66,63,1
87198,8/4/2017,66,67,4
87199,8/4/2017,66,70,70
87200,8/4/2017,67,15,1
87201,8/4/2017,67,49,4
87202,8/4/2017,67,56,1
87203,8/4/2017,67,66,1
87204,8/4/2017,67,70,73
87205,8/4/2017,70,3,20
87206,8/4/2017,70,5,1
87207,8/4/2017,70,6,14
87208,8/4/2017,70,8,1
87209,8/4/2017,70,10,103
87210,8/4/2017,70,11,45
87211,8/4/2017,70,15,52
87212,8/4/2017,70,16,21
87213,8/4/2017,70,20,3
87214,8/4/2017,70,22,13
87215,8/4/2017,70,24,3
87216,8/4/2017,70,30,25
87217,8/4/2017,70,32,8
87218,8/4/2017,70,37,16
87219,8/4/2017,70,39,3
87220,8/4/2017,70,42,17
87221,8/4/2017,70,45,33
87222,8/4/2017,70,47,1
87223,8/4/2017,70,49,124
87224,8/4/2017,70,53,34
87225,8/4/2017,70,56,2
87226,8/4/2017,70,58,8
87227,8/4/2017,70,59,2
87228,8/4/2017,70,61,4
87229,8/4/2017,70,62,5
87230,8/4/2017,70,66,64
87231,8/4/2017,70,67,61
87232,8/4/2017,70,72,3
87233,8/4/2017,70,75,20
87234,8/4/2017,70,76,3
87235,8/4/2017,72,70,5
87236,8/4/2017,75,22,2
87237,8/4/2017,75,49,4
87238,8/4/2017,75,70,17
87239,8/4/2017,75,76,1
87240,8/4/2017,76,49,4
87241,8/4/2017,76,70,9
87242,8/4/2017,10,66,1
87243,8/4/2017,10,70,3
87244,8/4/2017,11,70,4
87245,8/4/2017,15,30,1
87246,8/4/2017,15,70,1
87247,8/4/2017,16,70,1
87248,8/4/2017,22,70,2
87249,8/4/2017,24,70,1
87250,8/4/2017,30,70,1
87251,8/4/2017,37,49,1
87252,8/4/2017,49,37,1
87253,8/4/2017,49,70,4
87254,8/4/2017,5,70,1
87255,8/4/2017,53,70,2
87256,8/4/2017,58,49,2
87257,8/4/2017,6,70,9
87258,8/4/2017,66,15,1
87259,8/4/2017,66,70,4
87260,8/4/2017,70,10,1
87261,8/4/2017,70,11,3
87262,8/4/2017,70,14,1
87263,8/4/2017,70,15,2
87264,8/4/2017,70,3,1
87265,8/4/2017,70,45,2
87266,8/4/2017,70,49,5
87267,8/4/2017,70,66,6
87268,8/4/2017,70,67,6
87269,8/4/2017,75,70,1
87270,8/5/2017,3,15,1
87271,8/5/2017,3,30,4
87272,8/5/2017,3,49,8
87273,8/5/2017,3,66,3
87274,8/5/2017,3,70,32
87275,8/5/2017,5,49,2
87276,8/5/2017,6,70,25
87277,8/5/2017,10,15,4
87278,8/5/2017,10,30,3
87279,8/5/2017,10,42,4
87280,8/5/2017,10,49,30
87281,8/5/2017,10,58,1
87282,8/5/2017,10,61,4
87283,8/5/2017,10,63,1
87284,8/5/2017,10,66,19
87285,8/5/2017,10,67,4
87286,8/5/2017,10,70,141
87287,8/5/2017,11,49,11
87288,8/5/2017,11,70,44
87289,8/5/2017,14,70,2
87290,8/5/2017,15,11,5
87291,8/5/2017,15,30,6
87292,8/5/2017,15,42,7
87293,8/5/2017,15,45,6
87294,8/5/2017,15,49,18
87295,8/5/2017,15,58,8
87296,8/5/2017,15,63,3
87297,8/5/2017,15,66,10
87298,8/5/2017,15,70,52
87299,8/5/2017,16,30,2
87300,8/5/2017,16,49,1
87301,8/5/2017,16,70,26
87302,8/5/2017,20,49,1
87303,8/5/2017,20,70,10
87304,8/5/2017,22,70,21
87305,8/5/2017,22,75,6
87306,8/5/2017,24,70,8
87307,8/5/2017,29,15,1
87308,8/5/2017,30,3,2
87309,8/5/2017,30,10,5
87310,8/5/2017,30,15,4
87311,8/5/2017,30,24,1
87312,8/5/2017,30,42,4
87313,8/5/2017,30,49,8
87314,8/5/2017,30,66,2
87315,8/5/2017,30,67,3
87316,8/5/2017,30,70,28
87317,8/5/2017,32,70,8
87318,8/5/2017,37,49,3
87319,8/5/2017,37,70,35
87320,8/5/2017,39,49,1
87321,8/5/2017,39,70,7
87322,8/5/2017,42,10,6
87323,8/5/2017,42,15,2
87324,8/5/2017,42,30,3
87325,8/5/2017,42,49,4
87326,8/5/2017,42,58,1
87327,8/5/2017,42,66,12
87328,8/5/2017,42,70,34
87329,8/5/2017,45,15,7
87330,8/5/2017,45,49,2
87331,8/5/2017,45,66,4
87332,8/5/2017,45,70,37
87333,8/5/2017,47,70,1
87334,8/5/2017,49,3,9
87335,8/5/2017,49,10,30
87336,8/5/2017,49,11,13
87337,8/5/2017,49,15,7
87338,8/5/2017,49,16,1
87339,8/5/2017,49,20,2
87340,8/5/2017,49,30,14
87341,8/5/2017,49,39,1
87342,8/5/2017,49,42,3
87343,8/5/2017,49,45,4
87344,8/5/2017,49,51,4
87345,8/5/2017,49,58,6
87346,8/5/2017,49,61,1
87347,8/5/2017,49,63,4
87348,8/5/2017,49,66,8
87349,8/5/2017,49,67,12
87350,8/5/2017,49,70,219
87351,8/5/2017,49,72,1
87352,8/5/2017,49,75,8
87353,8/5/2017,49,76,3
87354,8/5/2017,50,70,1
87355,8/5/2017,51,49,3
87356,8/5/2017,51,66,1
87357,8/5/2017,51,70,2
87358,8/5/2017,53,49,1
87359,8/5/2017,53,70,51
87360,8/5/2017,56,58,2
87361,8/5/2017,56,70,19
87362,8/5/2017,58,42,1
87363,8/5/2017,58,49,9
87364,8/5/2017,58,66,2
87365,8/5/2017,58,70,6
87366,8/5/2017,61,70,1
87367,8/5/2017,62,70,6
87368,8/5/2017,63,10,1
87369,8/5/2017,63,15,3
87370,8/5/2017,63,49,4
87371,8/5/2017,63,66,3
87372,8/5/2017,66,3,2
87373,8/5/2017,66,10,13
87374,8/5/2017,66,15,17
87375,8/5/2017,66,30,1
87376,8/5/2017,66,42,8
87377,8/5/2017,66,49,13
87378,8/5/2017,66,58,2
87379,8/5/2017,66,63,3
87380,8/5/2017,66,67,3
87381,8/5/2017,66,70,105
87382,8/5/2017,66,75,1
87383,8/5/2017,67,49,13
87384,8/5/2017,67,66,4
87385,8/5/2017,67,70,112
87386,8/5/2017,70,3,28
87387,8/5/2017,70,5,1
87388,8/5/2017,70,6,24
87389,8/5/2017,70,8,3
87390,8/5/2017,70,10,154
87391,8/5/2017,70,11,57
87392,8/5/2017,70,13,1
87393,8/5/2017,70,14,1
87394,8/5/2017,70,15,68
87395,8/5/2017,70,16,30
87396,8/5/2017,70,20,6
87397,8/5/2017,70,22,22
87398,8/5/2017,70,24,6
87399,8/5/2017,70,30,31
87400,8/5/2017,70,32,11
87401,8/5/2017,70,37,35
87402,8/5/2017,70,39,6
87403,8/5/2017,70,42,36
87404,8/5/2017,70,45,45
87405,8/5/2017,70,47,5
87406,8/5/2017,70,49,232
87407,8/5/2017,70,51,2
87408,8/5/2017,70,53,50
87409,8/5/2017,70,56,13
87410,8/5/2017,70,58,6
87411,8/5/2017,70,61,3
87412,8/5/2017,70,62,4
87413,8/5/2017,70,63,1
87414,8/5/2017,70,65,1
87415,8/5/2017,70,66,121
87416,8/5/2017,70,67,138
87417,8/5/2017,70,72,3
87418,8/5/2017,70,75,18
87419,8/5/2017,70,76,6
87420,8/5/2017,72,70,7
87421,8/5/2017,75,22,3
87422,8/5/2017,75,49,9
87423,8/5/2017,75,66,2
87424,8/5/2017,75,70,28
87425,8/5/2017,75,76,3
87426,8/5/2017,76,49,3
87427,8/5/2017,76,70,5
87428,8/5/2017,10,70,4
87429,8/5/2017,11,49,1
87430,8/5/2017,11,70,3
87431,8/5/2017,15,49,2
87432,8/5/2017,15,70,6
87433,8/5/2017,16,70,1
87434,8/5/2017,24,66,1
87435,8/5/2017,3,70,1
87436,8/5/2017,32,70,1
87437,8/5/2017,42,30,1
87438,8/5/2017,45,70,2
87439,8/5/2017,49,3,2
87440,8/5/2017,49,66,2
87441,8/5/2017,49,70,20
87442,8/5/2017,50,70,1
87443,8/5/2017,66,10,2
87444,8/5/2017,66,49,1
87445,8/5/2017,66,58,1
87446,8/5/2017,66,70,6
87447,8/5/2017,67,70,2
87448,8/5/2017,70,10,3
87449,8/5/2017,70,11,1
87450,8/5/2017,70,15,2
87451,8/5/2017,70,20,1
87452,8/5/2017,70,30,1
87453,8/5/2017,70,32,1
87454,8/5/2017,70,45,1
87455,8/5/2017,70,49,6
87456,8/5/2017,70,53,3
87457,8/5/2017,70,6,1
87458,8/5/2017,70,62,1
87459,8/5/2017,70,66,7
87460,8/5/2017,70,67,2
87461,8/5/2017,70,75,2
87462,8/5/2017,75,70,2
87463,8/6/2017,3,15,2
87464,8/6/2017,3,30,2
87465,8/6/2017,3,49,11
87466,8/6/2017,3,66,6
87467,8/6/2017,3,70,42
87468,8/6/2017,5,70,3
87469,8/6/2017,6,70,25
87470,8/6/2017,8,70,5
87471,8/6/2017,10,15,2
87472,8/6/2017,10,30,20
87473,8/6/2017,10,42,1
87474,8/6/2017,10,49,40
87475,8/6/2017,10,58,4
87476,8/6/2017,10,61,2
87477,8/6/2017,10,63,2
87478,8/6/2017,10,66,12
87479,8/6/2017,10,67,8
87480,8/6/2017,10,70,165
87481,8/6/2017,11,49,19
87482,8/6/2017,11,70,56
87483,8/6/2017,13,70,2
87484,8/6/2017,14,70,1
87485,8/6/2017,15,11,1
87486,8/6/2017,15,30,10
87487,8/6/2017,15,42,7
87488,8/6/2017,15,45,3
87489,8/6/2017,15,49,10
87490,8/6/2017,15,58,5
87491,8/6/2017,15,63,3
87492,8/6/2017,15,66,13
87493,8/6/2017,15,70,86
87494,8/6/2017,15,76,1
87495,8/6/2017,16,30,4
87496,8/6/2017,16,49,1
87497,8/6/2017,16,70,38
87498,8/6/2017,19,70,1
87499,8/6/2017,20,70,4
87500,8/6/2017,22,49,2
87501,8/6/2017,22,70,24
87502,8/6/2017,22,75,3
87503,8/6/2017,24,30,2
87504,8/6/2017,24,49,1
87505,8/6/2017,24,66,1
87506,8/6/2017,24,70,4
87507,8/6/2017,30,3,4
87508,8/6/2017,30,10,14
87509,8/6/2017,30,15,5
87510,8/6/2017,30,42,2
87511,8/6/2017,30,49,22
87512,8/6/2017,30,66,1
87513,8/6/2017,30,70,34
87514,8/6/2017,30,75,1
87515,8/6/2017,32,49,1
87516,8/6/2017,32,70,9
87517,8/6/2017,37,49,1
87518,8/6/2017,37,70,24
87519,8/6/2017,39,70,6
87520,8/6/2017,42,15,3
87521,8/6/2017,42,30,3
87522,8/6/2017,42,49,2
87523,8/6/2017,42,66,4
87524,8/6/2017,42,67,4
87525,8/6/2017,42,70,23
87526,8/6/2017,45,15,1
87527,8/6/2017,45,49,2
87528,8/6/2017,45,66,1
87529,8/6/2017,45,70,33
87530,8/6/2017,47,70,3
87531,8/6/2017,49,3,3
87532,8/6/2017,49,6,1
87533,8/6/2017,49,10,24
87534,8/6/2017,49,11,8
87535,8/6/2017,49,15,7
87536,8/6/2017,49,16,1
87537,8/6/2017,49,22,2
87538,8/6/2017,49,26,1
87539,8/6/2017,49,30,20
87540,8/6/2017,49,37,6
87541,8/6/2017,49,42,3
87542,8/6/2017,49,45,1
87543,8/6/2017,49,51,1
87544,8/6/2017,49,53,2
87545,8/6/2017,49,58,8
87546,8/6/2017,49,63,3
87547,8/6/2017,49,66,14
87548,8/6/2017,49,67,19
87549,8/6/2017,49,70,309
87550,8/6/2017,49,72,1
87551,8/6/2017,49,75,17
87552,8/6/2017,49,76,5
87553,8/6/2017,51,10,1
87554,8/6/2017,51,49,1
87555,8/6/2017,51,70,3
87556,8/6/2017,53,70,25
87557,8/6/2017,56,58,2
87558,8/6/2017,56,70,16
87559,8/6/2017,58,10,5
87560,8/6/2017,58,15,4
87561,8/6/2017,58,42,1
87562,8/6/2017,58,49,6
87563,8/6/2017,58,56,1
87564,8/6/2017,58,66,1
87565,8/6/2017,58,70,9
87566,8/6/2017,61,10,1
87567,8/6/2017,61,70,5
87568,8/6/2017,62,70,6
87569,8/6/2017,63,10,2
87570,8/6/2017,63,15,1
87571,8/6/2017,63,42,1
87572,8/6/2017,63,49,16
87573,8/6/2017,63,66,2
87574,8/6/2017,65,70,1
87575,8/6/2017,66,3,5
87576,8/6/2017,66,10,12
87577,8/6/2017,66,15,14
87578,8/6/2017,66,37,3
87579,8/6/2017,66,42,7
87580,8/6/2017,66,45,1
87581,8/6/2017,66,49,11
87582,8/6/2017,66,58,1
87583,8/6/2017,66,67,3
87584,8/6/2017,66,70,165
87585,8/6/2017,67,10,2
87586,8/6/2017,67,15,5
87587,8/6/2017,67,30,2
87588,8/6/2017,67,49,14
87589,8/6/2017,67,66,5
87590,8/6/2017,67,70,119
87591,8/6/2017,70,3,28
87592,8/6/2017,70,5,1
87593,8/6/2017,70,6,20
87594,8/6/2017,70,8,2
87595,8/6/2017,70,10,198
87596,8/6/2017,70,11,39
87597,8/6/2017,70,14,2
87598,8/6/2017,70,15,86
87599,8/6/2017,70,16,39
87600,8/6/2017,70,20,13
87601,8/6/2017,70,22,17
87602,8/6/2017,70,24,7
87603,8/6/2017,70,27,1
87604,8/6/2017,70,30,45
87605,8/6/2017,70,32,20
87606,8/6/2017,70,37,34
87607,8/6/2017,70,39,3
87608,8/6/2017,70,42,30
87609,8/6/2017,70,45,33
87610,8/6/2017,70,47,2
87611,8/6/2017,70,49,286
87612,8/6/2017,70,50,1
87613,8/6/2017,70,53,46
87614,8/6/2017,70,56,9
87615,8/6/2017,70,58,12
87616,8/6/2017,70,61,9
87617,8/6/2017,70,62,9
87618,8/6/2017,70,65,1
87619,8/6/2017,70,66,185
87620,8/6/2017,70,67,129
87621,8/6/2017,70,72,11
87622,8/6/2017,70,75,30
87623,8/6/2017,70,76,13
87624,8/6/2017,72,49,1
87625,8/6/2017,72,70,4
87626,8/6/2017,75,22,1
87627,8/6/2017,75,30,1
87628,8/6/2017,75,49,10
87629,8/6/2017,75,70,30
87630,8/6/2017,76,49,1
87631,8/6/2017,76,70,17
87632,8/6/2017,10,30,1
87633,8/6/2017,10,49,2
87634,8/6/2017,10,66,1
87635,8/6/2017,10,67,1
87636,8/6/2017,10,70,4
87637,8/6/2017,11,49,2
87638,8/6/2017,11,70,1
87639,8/6/2017,15,58,1
87640,8/6/2017,15,70,7
87641,8/6/2017,16,70,1
87642,8/6/2017,22,70,1
87643,8/6/2017,3,70,1
87644,8/6/2017,37,49,2
87645,8/6/2017,37,70,1
87646,8/6/2017,42,70,3
87647,8/6/2017,49,10,2
87648,8/6/2017,49,11,3
87649,8/6/2017,49,37,1
87650,8/6/2017,49,42,3
87651,8/6/2017,49,70,9
87652,8/6/2017,53,70,3
87653,8/6/2017,58,49,1
87654,8/6/2017,58,70,1
87655,8/6/2017,66,10,1
87656,8/6/2017,66,15,1
87657,8/6/2017,66,70,6
87658,8/6/2017,67,49,1
87659,8/6/2017,67,70,4
87660,8/6/2017,70,10,7
87661,8/6/2017,70,11,1
87662,8/6/2017,70,15,5
87663,8/6/2017,70,16,2
87664,8/6/2017,70,23,1
87665,8/6/2017,70,32,1
87666,8/6/2017,70,37,1
87667,8/6/2017,70,39,1
87668,8/6/2017,70,45,1
87669,8/6/2017,70,49,8
87670,8/6/2017,70,53,2
87671,8/6/2017,70,56,1
87672,8/6/2017,70,66,9
87673,8/6/2017,70,67,4
87674,8/6/2017,70,72,1
87675,8/6/2017,70,75,2
87676,8/6/2017,72,70,1
87677,8/6/2017,75,49,1
87678,8/6/2017,75,70,5
87679,8/7/2017,1,49,1
87680,8/7/2017,3,15,1
87681,8/7/2017,3,30,1
87682,8/7/2017,3,49,8
87683,8/7/2017,3,66,3
87684,8/7/2017,3,70,36
87685,8/7/2017,6,49,2
87686,8/7/2017,6,70,22
87687,8/7/2017,8,70,2
87688,8/7/2017,10,30,24
87689,8/7/2017,10,42,12
87690,8/7/2017,10,49,36
87691,8/7/2017,10,58,1
87692,8/7/2017,10,63,4
87693,8/7/2017,10,66,5
87694,8/7/2017,10,70,152
87695,8/7/2017,11,49,11
87696,8/7/2017,11,70,62
87697,8/7/2017,13,66,1
87698,8/7/2017,14,70,1
87699,8/7/2017,15,10,6
87700,8/7/2017,15,11,2
87701,8/7/2017,15,30,5
87702,8/7/2017,15,45,2
87703,8/7/2017,15,49,23
87704,8/7/2017,15,58,6
87705,8/7/2017,15,63,7
87706,8/7/2017,15,66,8
87707,8/7/2017,15,70,94
87708,8/7/2017,16,49,3
87709,8/7/2017,16,70,21
87710,8/7/2017,19,70,3
87711,8/7/2017,20,49,1
87712,8/7/2017,20,70,9
87713,8/7/2017,22,49,2
87714,8/7/2017,22,70,16
87715,8/7/2017,22,75,2
87716,8/7/2017,24,30,2
87717,8/7/2017,24,66,2
87718,8/7/2017,24,70,18
87719,8/7/2017,30,3,1
87720,8/7/2017,30,10,21
87721,8/7/2017,30,15,7
87722,8/7/2017,30,16,1
87723,8/7/2017,30,24,1
87724,8/7/2017,30,42,3
87725,8/7/2017,30,49,10
87726,8/7/2017,30,56,1
87727,8/7/2017,30,67,2
87728,8/7/2017,30,70,28
87729,8/7/2017,32,70,6
87730,8/7/2017,37,42,2
87731,8/7/2017,37,49,1
87732,8/7/2017,37,70,21
87733,8/7/2017,39,70,1
87734,8/7/2017,42,10,8
87735,8/7/2017,42,15,1
87736,8/7/2017,42,37,1
87737,8/7/2017,42,49,3
87738,8/7/2017,42,66,2
87739,8/7/2017,42,70,15
87740,8/7/2017,45,15,3
87741,8/7/2017,45,49,11
87742,8/7/2017,45,70,54
87743,8/7/2017,47,70,4
87744,8/7/2017,49,3,2
87745,8/7/2017,49,6,3
87746,8/7/2017,49,10,28
87747,8/7/2017,49,11,12
87748,8/7/2017,49,15,12
87749,8/7/2017,49,16,2
87750,8/7/2017,49,24,1
87751,8/7/2017,49,30,17
87752,8/7/2017,49,32,2
87753,8/7/2017,49,37,3
87754,8/7/2017,49,42,1
87755,8/7/2017,49,45,11
87756,8/7/2017,49,51,2
87757,8/7/2017,49,53,1
87758,8/7/2017,49,58,4
87759,8/7/2017,49,63,4
87760,8/7/2017,49,66,20
87761,8/7/2017,49,67,28
87762,8/7/2017,49,70,283
87763,8/7/2017,49,72,1
87764,8/7/2017,49,75,7
87765,8/7/2017,49,76,1
87766,8/7/2017,50,70,1
87767,8/7/2017,53,70,40
87768,8/7/2017,56,70,23
87769,8/7/2017,58,49,5
87770,8/7/2017,58,70,9
87771,8/7/2017,61,70,6
87772,8/7/2017,62,70,3
87773,8/7/2017,63,10,1
87774,8/7/2017,63,15,3
87775,8/7/2017,63,49,14
87776,8/7/2017,63,66,2
87777,8/7/2017,65,70,1
87778,8/7/2017,66,3,2
87779,8/7/2017,66,10,9
87780,8/7/2017,66,15,8
87781,8/7/2017,66,30,2
87782,8/7/2017,66,37,4
87783,8/7/2017,66,42,3
87784,8/7/2017,66,49,27
87785,8/7/2017,66,58,1
87786,8/7/2017,66,63,2
87787,8/7/2017,66,67,2
87788,8/7/2017,66,70,168
87789,8/7/2017,67,10,5
87790,8/7/2017,67,30,2
87791,8/7/2017,67,37,1
87792,8/7/2017,67,49,24
87793,8/7/2017,67,66,1
87794,8/7/2017,67,70,143
87795,8/7/2017,70,3,26
87796,8/7/2017,70,6,27
87797,8/7/2017,70,8,2
87798,8/7/2017,70,10,159
87799,8/7/2017,70,11,48
87800,8/7/2017,70,13,1
87801,8/7/2017,70,14,3
87802,8/7/2017,70,15,91
87803,8/7/2017,70,16,37
87804,8/7/2017,70,20,19
87805,8/7/2017,70,22,13
87806,8/7/2017,70,23,1
87807,8/7/2017,70,24,11
87808,8/7/2017,70,30,40
87809,8/7/2017,70,32,12
87810,8/7/2017,70,37,21
87811,8/7/2017,70,39,1
87812,8/7/2017,70,42,45
87813,8/7/2017,70,45,50
87814,8/7/2017,70,47,2
87815,8/7/2017,70,49,280
87816,8/7/2017,70,50,2
87817,8/7/2017,70,53,48
87818,8/7/2017,70,56,9
87819,8/7/2017,70,58,5
87820,8/7/2017,70,61,7
87821,8/7/2017,70,62,11
87822,8/7/2017,70,66,181
87823,8/7/2017,70,67,146
87824,8/7/2017,70,68,1
87825,8/7/2017,70,72,5
87826,8/7/2017,70,75,39
87827,8/7/2017,70,76,12
87828,8/7/2017,72,49,4
87829,8/7/2017,72,70,8
87830,8/7/2017,75,22,1
87831,8/7/2017,75,49,14
87832,8/7/2017,75,66,1
87833,8/7/2017,75,70,24
87834,8/7/2017,76,49,4
87835,8/7/2017,76,70,17
87836,8/7/2017,10,70,7
87837,8/7/2017,11,49,1
87838,8/7/2017,11,70,3
87839,8/7/2017,13,66,1
87840,8/7/2017,15,49,1
87841,8/7/2017,15,58,1
87842,8/7/2017,15,66,1
87843,8/7/2017,15,70,6
87844,8/7/2017,24,70,1
87845,8/7/2017,37,70,5
87846,8/7/2017,42,49,1
87847,8/7/2017,42,70,1
87848,8/7/2017,45,70,2
87849,8/7/2017,49,11,1
87850,8/7/2017,49,15,1
87851,8/7/2017,49,30,1
87852,8/7/2017,49,66,7
87853,8/7/2017,49,70,14
87854,8/7/2017,49,76,1
87855,8/7/2017,5,70,1
87856,8/7/2017,51,70,1
87857,8/7/2017,62,70,1
87858,8/7/2017,63,49,1
87859,8/7/2017,66,10,1
87860,8/7/2017,66,49,2
87861,8/7/2017,66,70,6
87862,8/7/2017,67,49,1
87863,8/7/2017,67,70,4
87864,8/7/2017,70,10,9
87865,8/7/2017,70,11,5
87866,8/7/2017,70,15,2
87867,8/7/2017,70,16,1
87868,8/7/2017,70,20,1
87869,8/7/2017,70,22,1
87870,8/7/2017,70,3,1
87871,8/7/2017,70,37,4
87872,8/7/2017,70,42,1
87873,8/7/2017,70,45,2
87874,8/7/2017,70,49,6
87875,8/7/2017,70,53,1
87876,8/7/2017,70,66,6
87877,8/7/2017,70,67,3
87878,8/7/2017,70,75,3
87879,8/7/2017,70,76,2
87880,8/7/2017,76,70,1
87881,8/8/2017,1,56,1
87882,8/8/2017,3,30,2
87883,8/8/2017,3,49,6
87884,8/8/2017,3,66,1
87885,8/8/2017,3,70,40
87886,8/8/2017,5,70,1
87887,8/8/2017,6,70,21
87888,8/8/2017,10,15,2
87889,8/8/2017,10,30,17
87890,8/8/2017,10,42,4
87891,8/8/2017,10,49,27
87892,8/8/2017,10,51,1
87893,8/8/2017,10,56,2
87894,8/8/2017,10,58,5
87895,8/8/2017,10,63,4
87896,8/8/2017,10,66,13
87897,8/8/2017,10,67,1
87898,8/8/2017,10,70,170
87899,8/8/2017,11,49,21
87900,8/8/2017,11,70,49
87901,8/8/2017,13,70,5
87902,8/8/2017,14,70,6
87903,8/8/2017,15,3,2
87904,8/8/2017,15,11,1
87905,8/8/2017,15,30,5
87906,8/8/2017,15,45,1
87907,8/8/2017,15,49,8
87908,8/8/2017,15,58,1
87909,8/8/2017,15,63,4
87910,8/8/2017,15,66,8
87911,8/8/2017,15,70,71
87912,8/8/2017,16,30,1
87913,8/8/2017,16,49,5
87914,8/8/2017,16,66,1
87915,8/8/2017,16,70,27
87916,8/8/2017,19,49,1
87917,8/8/2017,20,70,10
87918,8/8/2017,22,49,2
87919,8/8/2017,22,70,14
87920,8/8/2017,22,75,3
87921,8/8/2017,23,70,1
87922,8/8/2017,24,30,2
87923,8/8/2017,24,49,2
87924,8/8/2017,24,70,5
87925,8/8/2017,30,3,1
87926,8/8/2017,30,10,12
87927,8/8/2017,30,15,5
87928,8/8/2017,30,16,1
87929,8/8/2017,30,24,1
87930,8/8/2017,30,42,2
87931,8/8/2017,30,49,14
87932,8/8/2017,30,66,2
87933,8/8/2017,30,67,2
87934,8/8/2017,30,70,36
87935,8/8/2017,32,70,8
87936,8/8/2017,37,70,37
87937,8/8/2017,39,70,3
87938,8/8/2017,42,10,9
87939,8/8/2017,42,11,2
87940,8/8/2017,42,15,4
87941,8/8/2017,42,30,1
87942,8/8/2017,42,49,4
87943,8/8/2017,42,56,2
87944,8/8/2017,42,66,8
87945,8/8/2017,42,67,1
87946,8/8/2017,42,70,25
87947,8/8/2017,45,15,2
87948,8/8/2017,45,49,4
87949,8/8/2017,45,66,2
87950,8/8/2017,45,70,46
87951,8/8/2017,47,70,1
87952,8/8/2017,49,3,1
87953,8/8/2017,49,10,37
87954,8/8/2017,49,11,21
87955,8/8/2017,49,15,6
87956,8/8/2017,49,16,3
87957,8/8/2017,49,19,1
87958,8/8/2017,49,26,2
87959,8/8/2017,49,30,20
87960,8/8/2017,49,37,2
87961,8/8/2017,49,42,7
87962,8/8/2017,49,45,6
87963,8/8/2017,49,58,15
87964,8/8/2017,49,63,8
87965,8/8/2017,49,66,21
87966,8/8/2017,49,67,9
87967,8/8/2017,49,70,225
87968,8/8/2017,49,72,1
87969,8/8/2017,49,75,11
87970,8/8/2017,49,76,2
87971,8/8/2017,50,30,2
87972,8/8/2017,50,70,1
87973,8/8/2017,53,70,41
87974,8/8/2017,56,10,1
87975,8/8/2017,56,58,1
87976,8/8/2017,56,70,18
87977,8/8/2017,58,10,2
