Num,Log_Date,FROM,TO,count
69858,1396/02/23,66,10,15
69859,1396/02/23,66,15,10
69860,1396/02/23,66,30,2
69861,1396/02/23,66,37,1
69862,1396/02/23,66,42,4
69863,1396/02/23,66,45,3
69864,1396/02/23,66,46,1
69865,1396/02/23,66,49,21
69866,1396/02/23,66,50,2
69867,1396/02/23,66,63,1
69868,1396/02/23,66,67,3
69869,1396/02/23,66,70,145
69870,1396/02/23,66,75,3
69871,1396/02/23,67,10,1
69872,1396/02/23,67,15,1
69873,1396/02/23,67,49,8
69874,1396/02/23,67,66,3
69875,1396/02/23,67,70,140
69876,1396/02/23,70,3,24
69877,1396/02/23,70,6,37
69878,1396/02/23,70,8,1
69879,1396/02/23,70,10,176
69880,1396/02/23,70,11,50
69881,1396/02/23,70,14,2
69882,1396/02/23,70,15,60
69883,1396/02/23,70,16,34
69884,1396/02/23,70,19,1
69885,1396/02/23,70,20,17
69886,1396/02/23,70,22,21
69887,1396/02/23,70,24,14
69888,1396/02/23,70,30,38
69889,1396/02/23,70,32,15
69890,1396/02/23,70,37,21
69891,1396/02/23,70,39,5
69892,1396/02/23,70,42,23
69893,1396/02/23,70,45,48
69894,1396/02/23,70,47,8
69895,1396/02/23,70,49,175
69896,1396/02/23,70,50,3
69897,1396/02/23,70,53,51
69898,1396/02/23,70,56,30
69899,1396/02/23,70,58,10
69900,1396/02/23,70,60,1
69901,1396/02/23,70,61,2
69902,1396/02/23,70,62,10
69903,1396/02/23,70,65,2
69904,1396/02/23,70,66,149
69905,1396/02/23,70,67,133
69906,1396/02/23,70,72,2
69907,1396/02/23,70,74,2
69908,1396/02/23,70,75,48
69909,1396/02/23,70,76,12
69910,1396/02/23,72,70,11
69911,1396/02/23,74,70,2
69912,1396/02/23,75,22,2
69913,1396/02/23,75,30,1
69914,1396/02/23,75,37,1
69915,1396/02/23,75,49,9
69916,1396/02/23,75,70,36
69917,1396/02/23,75,76,4
69918,1396/02/23,76,49,2
69919,1396/02/23,76,70,11
69920,1396/02/23,76,75,2
69921,1396/02/23,10,11,1
69922,1396/02/23,10,49,2
69923,1396/02/23,10,70,2
69924,1396/02/23,11,15,1
69925,1396/02/23,11,70,1
69926,1396/02/23,15,70,2
69927,1396/02/23,16,70,1
69928,1396/02/23,3,66,1
69929,1396/02/23,3,70,1
69930,1396/02/23,37,70,2
69931,1396/02/23,45,66,1
69932,1396/02/23,45,70,3
69933,1396/02/23,49,10,1
69934,1396/02/23,49,11,1
69935,1396/02/23,49,6,1
69936,1396/02/23,49,70,6
69937,1396/02/23,53,70,1
69938,1396/02/23,58,56,1
69939,1396/02/23,60,70,1
69940,1396/02/23,62,70,1
69941,1396/02/23,63,10,1
69942,1396/02/23,63,49,1
69943,1396/02/23,65,70,1
69944,1396/02/23,66,70,11
69945,1396/02/23,67,70,2
69946,1396/02/23,70,10,3
69947,1396/02/23,70,11,1
69948,1396/02/23,70,15,3
69949,1396/02/23,70,16,2
69950,1396/02/23,70,22,1
69951,1396/02/23,70,24,2
69952,1396/02/23,70,3,1
69953,1396/02/23,70,30,1
69954,1396/02/23,70,42,1
69955,1396/02/23,70,49,7
69956,1396/02/23,70,53,1
69957,1396/02/23,70,59,1
69958,1396/02/23,70,6,1
69959,1396/02/23,70,66,4
69960,1396/02/23,70,67,5
69961,1396/02/23,70,76,1
69962,1396/02/23,76,70,1
69963,1396/02/23,8,70,2
69964,1396/02/24,3,10,2
69965,1396/02/24,3,15,1
69966,1396/02/24,3,30,5
69967,1396/02/24,3,49,3
69968,1396/02/24,3,66,8
69969,1396/02/24,3,70,20
69970,1396/02/24,5,49,1
69971,1396/02/24,5,70,1
69972,1396/02/24,6,70,25
69973,1396/02/24,8,70,1
69974,1396/02/24,10,11,3
69975,1396/02/24,10,30,11
69976,1396/02/24,10,42,2
69977,1396/02/24,10,49,20
69978,1396/02/24,10,58,2
69979,1396/02/24,10,63,1
69980,1396/02/24,10,66,16
69981,1396/02/24,10,67,1
69982,1396/02/24,10,70,178
69983,1396/02/24,11,10,2
69984,1396/02/24,11,15,2
69985,1396/02/24,11,49,11
69986,1396/02/24,11,70,51
69987,1396/02/24,14,70,3
69988,1396/02/24,15,10,2
69989,1396/02/24,15,11,4
69990,1396/02/24,15,30,2
69991,1396/02/24,15,49,1
69992,1396/02/24,15,58,2
69993,1396/02/24,15,63,7
69994,1396/02/24,15,66,14
69995,1396/02/24,15,67,1
69996,1396/02/24,15,70,68
69997,1396/02/24,15,76,1
69998,1396/02/24,16,30,1
69999,1396/02/24,16,70,36
70000,1396/02/24,20,70,11
70001,1396/02/24,22,42,1
70002,1396/02/24,22,70,22
70003,1396/02/24,22,75,1
70004,1396/02/24,23,70,1
70005,1396/02/24,24,30,1
70006,1396/02/24,24,45,1
70007,1396/02/24,24,49,1
70008,1396/02/24,24,66,1
70009,1396/02/24,24,70,15
70010,1396/02/24,30,3,6
70011,1396/02/24,30,10,9
70012,1396/02/24,30,15,3
70013,1396/02/24,30,42,1
70014,1396/02/24,30,49,6
70015,1396/02/24,30,50,1
70016,1396/02/24,30,56,1
70017,1396/02/24,30,70,57
70018,1396/02/24,32,70,9
70019,1396/02/24,37,30,1
70020,1396/02/24,37,66,1
70021,1396/02/24,37,70,13
70022,1396/02/24,37,75,1
70023,1396/02/24,39,70,3
70024,1396/02/24,42,10,8
70025,1396/02/24,42,15,2
70026,1396/02/24,42,30,1
70027,1396/02/24,42,49,2
70028,1396/02/24,42,56,1
70029,1396/02/24,42,66,5
70030,1396/02/24,42,67,1
70031,1396/02/24,42,70,21
70032,1396/02/24,45,49,3
70033,1396/02/24,45,66,3
70034,1396/02/24,45,70,41
70035,1396/02/24,47,70,2
70036,1396/02/24,49,3,1
70037,1396/02/24,49,6,1
70038,1396/02/24,49,10,16
70039,1396/02/24,49,11,12
70040,1396/02/24,49,15,1
70041,1396/02/24,49,16,4
70042,1396/02/24,49,22,2
70043,1396/02/24,49,24,2
70044,1396/02/24,49,26,1
70045,1396/02/24,49,30,6
70046,1396/02/24,49,37,2
70047,1396/02/24,49,45,1
70048,1396/02/24,49,51,2
70049,1396/02/24,49,58,3
70050,1396/02/24,49,63,4
70051,1396/02/24,49,66,10
70052,1396/02/24,49,67,18
70053,1396/02/24,49,70,183
70054,1396/02/24,49,75,14
70055,1396/02/24,49,76,1
70056,1396/02/24,51,49,7
70057,1396/02/24,53,49,2
70058,1396/02/24,53,70,38
70059,1396/02/24,56,30,1
70060,1396/02/24,56,58,2
70061,1396/02/24,56,70,27
70062,1396/02/24,58,10,3
70063,1396/02/24,58,15,2
70064,1396/02/24,58,49,6
70065,1396/02/24,58,66,2
70066,1396/02/24,58,70,17
70067,1396/02/24,59,70,1
70068,1396/02/24,61,70,6
70069,1396/02/24,62,70,8
70070,1396/02/24,63,10,3
70071,1396/02/24,63,15,6
70072,1396/02/24,63,49,7
70073,1396/02/24,63,66,1
70074,1396/02/24,65,70,4
70075,1396/02/24,66,3,11
70076,1396/02/24,66,10,9
70077,1396/02/24,66,15,10
70078,1396/02/24,66,24,1
70079,1396/02/24,66,37,2
70080,1396/02/24,66,42,5
70081,1396/02/24,66,45,1
70082,1396/02/24,66,49,8
70083,1396/02/24,66,58,1
70084,1396/02/24,66,63,1
70085,1396/02/24,66,67,3
70086,1396/02/24,66,70,136
70087,1396/02/24,66,75,4
70088,1396/02/24,67,10,4
70089,1396/02/24,67,15,2
70090,1396/02/24,67,42,3
70091,1396/02/24,67,49,8
70092,1396/02/24,67,66,3
70093,1396/02/24,67,70,87
70094,1396/02/24,70,3,21
70095,1396/02/24,70,6,29
70096,1396/02/24,70,8,3
70097,1396/02/24,70,10,174
70098,1396/02/24,70,11,50
70099,1396/02/24,70,14,1
70100,1396/02/24,70,15,61
70101,1396/02/24,70,16,29
70102,1396/02/24,70,20,13
70103,1396/02/24,70,22,18
70104,1396/02/24,70,23,1
70105,1396/02/24,70,24,7
70106,1396/02/24,70,30,58
70107,1396/02/24,70,32,11
70108,1396/02/24,70,36,1
70109,1396/02/24,70,37,17
70110,1396/02/24,70,39,8
70111,1396/02/24,70,42,22
70112,1396/02/24,70,45,34
70113,1396/02/24,70,47,1
70114,1396/02/24,70,49,211
70115,1396/02/24,70,53,47
70116,1396/02/24,70,56,19
70117,1396/02/24,70,58,12
70118,1396/02/24,70,59,1
70119,1396/02/24,70,61,3
70120,1396/02/24,70,62,11
70121,1396/02/24,70,63,1
70122,1396/02/24,70,65,3
70123,1396/02/24,70,66,121
70124,1396/02/24,70,67,91
70125,1396/02/24,70,68,1
70126,1396/02/24,70,72,1
70127,1396/02/24,70,74,6
70128,1396/02/24,70,75,52
70129,1396/02/24,70,76,11
70130,1396/02/24,74,70,1
70131,1396/02/24,75,22,1
70132,1396/02/24,75,49,14
70133,1396/02/24,75,66,2
70134,1396/02/24,75,70,38
70135,1396/02/24,75,76,2
70136,1396/02/24,76,49,2
70137,1396/02/24,76,70,11
70138,1396/02/24,76,75,2
70139,1396/02/24,10,49,2
70140,1396/02/24,10,70,4
70141,1396/02/24,15,63,1
70142,1396/02/24,15,70,6
70143,1396/02/24,16,70,1
70144,1396/02/24,22,70,2
70145,1396/02/24,24,30,1
70146,1396/02/24,24,70,1
70147,1396/02/24,3,70,1
70148,1396/02/24,30,10,1
70149,1396/02/24,30,70,2
70150,1396/02/24,49,51,2
70151,1396/02/24,49,66,1
70152,1396/02/24,49,70,4
70153,1396/02/24,50,70,1
70154,1396/02/24,51,49,2
70155,1396/02/24,53,70,1
70156,1396/02/24,59,70,1
70157,1396/02/24,6,70,2
70158,1396/02/24,62,70,1
70159,1396/02/24,66,10,1
70160,1396/02/24,66,70,3
70161,1396/02/24,67,49,1
70162,1396/02/24,67,70,1
70163,1396/02/24,70,10,7
70164,1396/02/24,70,15,3
70165,1396/02/24,70,16,3
70166,1396/02/24,70,20,1
70167,1396/02/24,70,22,3
70168,1396/02/24,70,24,1
70169,1396/02/24,70,30,1
70170,1396/02/24,70,37,1
70171,1396/02/24,70,39,1
70172,1396/02/24,70,49,2
70173,1396/02/24,70,53,1
70174,1396/02/24,70,59,1
70175,1396/02/24,70,66,6
70176,1396/02/24,70,67,1
70177,1396/02/24,70,75,3
70178,1396/02/24,70,8,1
70179,1396/02/24,74,70,1
70180,1396/02/24,75,66,1
70181,1396/02/24,75,70,5
70182,1396/02/24,76,70,1
70183,1396/02/25,3,30,2
70184,1396/02/25,3,49,5
70185,1396/02/25,3,66,4
70186,1396/02/25,3,70,14
70187,1396/02/25,6,49,3
70188,1396/02/25,6,70,20
70189,1396/02/25,8,70,1
70190,1396/02/25,10,15,4
70191,1396/02/25,10,30,15
70192,1396/02/25,10,37,2
70193,1396/02/25,10,42,1
70194,1396/02/25,10,49,13
70195,1396/02/25,10,58,4
70196,1396/02/25,10,63,1
70197,1396/02/25,10,66,9
70198,1396/02/25,10,70,170
70199,1396/02/25,11,15,1
70200,1396/02/25,11,42,2
70201,1396/02/25,11,49,15
70202,1396/02/25,11,70,41
70203,1396/02/25,13,70,3
70204,1396/02/25,14,70,1
70205,1396/02/25,15,10,5
70206,1396/02/25,15,11,1
70207,1396/02/25,15,30,3
70208,1396/02/25,15,42,1
70209,1396/02/25,15,45,1
70210,1396/02/25,15,49,3
70211,1396/02/25,15,58,1
70212,1396/02/25,15,63,2
70213,1396/02/25,15,66,12
70214,1396/02/25,15,70,58
70215,1396/02/25,15,76,4
70216,1396/02/25,16,30,1
70217,1396/02/25,16,49,1
70218,1396/02/25,16,70,40
70219,1396/02/25,19,70,1
70220,1396/02/25,20,70,8
70221,1396/02/25,22,49,2
70222,1396/02/25,22,70,21
70223,1396/02/25,22,75,6
70224,1396/02/25,24,45,2
70225,1396/02/25,24,70,21
70226,1396/02/25,29,49,1
70227,1396/02/25,30,3,2
70228,1396/02/25,30,10,19
70229,1396/02/25,30,15,4
70230,1396/02/25,30,24,1
70231,1396/02/25,30,42,2
70232,1396/02/25,30,49,5
70233,1396/02/25,30,56,1
70234,1396/02/25,30,66,5
70235,1396/02/25,30,70,44
70236,1396/02/25,30,75,1
70237,1396/02/25,32,70,12
70238,1396/02/25,37,10,2
70239,1396/02/25,37,42,1
70240,1396/02/25,37,49,1
70241,1396/02/25,37,66,1
70242,1396/02/25,37,70,30
70243,1396/02/25,37,75,1
70244,1396/02/25,39,70,9
70245,1396/02/25,42,10,3
70246,1396/02/25,42,15,3
70247,1396/02/25,42,30,4
70248,1396/02/25,42,49,1
70249,1396/02/25,42,66,6
70250,1396/02/25,42,70,27
70251,1396/02/25,45,15,1
70252,1396/02/25,45,49,5
70253,1396/02/25,45,70,42
70254,1396/02/25,47,70,2
70255,1396/02/25,49,3,3
70256,1396/02/25,49,10,6
70257,1396/02/25,49,11,10
70258,1396/02/25,49,15,1
70259,1396/02/25,49,16,2
70260,1396/02/25,49,30,11
70261,1396/02/25,49,32,1
70262,1396/02/25,49,37,2
70263,1396/02/25,49,39,1
70264,1396/02/25,49,42,1
70265,1396/02/25,49,45,6
70266,1396/02/25,49,58,3
70267,1396/02/25,49,63,3
70268,1396/02/25,49,66,12
70269,1396/02/25,49,67,4
70270,1396/02/25,49,70,164
70271,1396/02/25,49,72,2
70272,1396/02/25,49,75,8
70273,1396/02/25,49,76,1
70274,1396/02/25,50,30,1
70275,1396/02/25,53,70,25
70276,1396/02/25,56,10,2
70277,1396/02/25,56,58,1
70278,1396/02/25,56,70,29
70279,1396/02/25,58,49,3
70280,1396/02/25,58,66,1
70281,1396/02/25,58,70,8
70282,1396/02/25,61,70,3
70283,1396/02/25,62,70,10
70284,1396/02/25,63,10,1
70285,1396/02/25,63,15,2
70286,1396/02/25,63,49,5
70287,1396/02/25,63,66,2
70288,1396/02/25,63,70,1
70289,1396/02/25,66,3,3
70290,1396/02/25,66,10,6
70291,1396/02/25,66,15,11
70292,1396/02/25,66,24,1
70293,1396/02/25,66,30,3
70294,1396/02/25,66,42,2
70295,1396/02/25,66,45,1
70296,1396/02/25,66,49,6
70297,1396/02/25,66,63,1
70298,1396/02/25,66,67,2
70299,1396/02/25,66,70,128
70300,1396/02/25,67,15,2
70301,1396/02/25,67,30,4
70302,1396/02/25,67,42,1
70303,1396/02/25,67,49,4
70304,1396/02/25,67,66,1
70305,1396/02/25,67,70,101
70306,1396/02/25,68,70,1
70307,1396/02/25,70,3,18
70308,1396/02/25,70,5,1
70309,1396/02/25,70,6,19
70310,1396/02/25,70,8,3
70311,1396/02/25,70,10,143
70312,1396/02/25,70,11,44
70313,1396/02/25,70,13,3
70314,1396/02/25,70,14,3
70315,1396/02/25,70,15,52
70316,1396/02/25,70,16,32
70317,1396/02/25,70,17,2
70318,1396/02/25,70,19,2
70319,1396/02/25,70,20,14
70320,1396/02/25,70,22,27
70321,1396/02/25,70,24,9
70322,1396/02/25,70,30,48
70323,1396/02/25,70,31,1
70324,1396/02/25,70,32,13
70325,1396/02/25,70,37,21
70326,1396/02/25,70,39,5
70327,1396/02/25,70,42,31
70328,1396/02/25,70,45,40
70329,1396/02/25,70,47,6
70330,1396/02/25,70,49,188
70331,1396/02/25,70,50,2
70332,1396/02/25,70,53,31
70333,1396/02/25,70,56,18
70334,1396/02/25,70,58,15
70335,1396/02/25,70,61,5
70336,1396/02/25,70,62,12
70337,1396/02/25,70,63,1
70338,1396/02/25,70,65,1
70339,1396/02/25,70,66,156
70340,1396/02/25,70,67,99
70341,1396/02/25,70,68,1
70342,1396/02/25,70,72,1
70343,1396/02/25,70,74,5
70344,1396/02/25,70,75,31
70345,1396/02/25,70,76,10
70346,1396/02/25,72,70,5
70347,1396/02/25,75,22,7
70348,1396/02/25,75,49,10
70349,1396/02/25,75,70,36
70350,1396/02/25,75,76,4
70351,1396/02/25,76,49,6
70352,1396/02/25,76,70,15
70353,1396/02/25,76,75,3
70354,1396/02/25,10,66,1
70355,1396/02/25,10,70,3
70356,1396/02/25,15,63,1
70357,1396/02/25,15,70,2
70358,1396/02/25,16,70,1
70359,1396/02/25,22,70,3
70360,1396/02/25,24,70,2
70361,1396/02/25,30,49,1
70362,1396/02/25,45,70,3
70363,1396/02/25,49,37,1
70364,1396/02/25,49,67,2
70365,1396/02/25,49,70,9
70366,1396/02/25,56,70,2
70367,1396/02/25,61,70,1
70368,1396/02/25,63,15,1
70369,1396/02/25,66,70,10
70370,1396/02/25,67,49,2
70371,1396/02/25,67,70,3
70372,1396/02/25,70,10,4
70373,1396/02/25,70,11,2
70374,1396/02/25,70,16,5
70375,1396/02/25,70,45,1
70376,1396/02/25,70,49,3
70377,1396/02/25,70,53,1
70378,1396/02/25,70,6,1
70379,1396/02/25,70,61,1
70380,1396/02/25,70,66,4
70381,1396/02/25,70,67,6
70382,1396/02/25,70,74,1
70383,1396/02/25,70,75,2
70384,1396/02/25,70,76,1
70385,1396/02/25,75,70,3
70386,1396/02/26,1,56,1
70387,1396/02/26,3,30,6
70388,1396/02/26,3,49,8
70389,1396/02/26,3,66,5
70390,1396/02/26,3,70,16
70391,1396/02/26,5,49,2
70392,1396/02/26,5,70,3
70393,1396/02/26,6,70,23
70394,1396/02/26,8,70,5
70395,1396/02/26,10,11,3
70396,1396/02/26,10,15,3
70397,1396/02/26,10,30,9
70398,1396/02/26,10,37,1
70399,1396/02/26,10,42,2
70400,1396/02/26,10,49,11
70401,1396/02/26,10,58,3
70402,1396/02/26,10,66,16
70403,1396/02/26,10,70,156
70404,1396/02/26,11,10,2
70405,1396/02/26,11,15,1
70406,1396/02/26,11,49,17
70407,1396/02/26,11,70,50
70408,1396/02/26,14,70,1
70409,1396/02/26,15,3,3
70410,1396/02/26,15,10,4
70411,1396/02/26,15,42,6
70412,1396/02/26,15,45,2
70413,1396/02/26,15,49,3
70414,1396/02/26,15,58,3
70415,1396/02/26,15,63,1
70416,1396/02/26,15,66,12
70417,1396/02/26,15,67,3
70418,1396/02/26,15,70,37
70419,1396/02/26,16,49,1
70420,1396/02/26,16,66,1
70421,1396/02/26,16,70,34
70422,1396/02/26,19,70,1
70423,1396/02/26,20,70,12
70424,1396/02/26,22,49,4
70425,1396/02/26,22,70,32
70426,1396/02/26,22,75,8
70427,1396/02/26,23,70,2
70428,1396/02/26,24,10,2
70429,1396/02/26,24,30,1
70430,1396/02/26,24,70,14
70431,1396/02/26,30,3,8
70432,1396/02/26,30,10,13
70433,1396/02/26,30,15,1
70434,1396/02/26,30,49,8
70435,1396/02/26,30,66,2
70436,1396/02/26,30,70,35
70437,1396/02/26,32,70,14
70438,1396/02/26,37,49,3
70439,1396/02/26,37,66,1
70440,1396/02/26,37,67,1
70441,1396/02/26,37,70,13
70442,1396/02/26,39,49,1
70443,1396/02/26,39,70,4
70444,1396/02/26,42,10,6
70445,1396/02/26,42,11,1
70446,1396/02/26,42,15,2
70447,1396/02/26,42,30,4
70448,1396/02/26,42,49,2
70449,1396/02/26,42,66,3
70450,1396/02/26,42,70,15
70451,1396/02/26,45,15,3
70452,1396/02/26,45,49,3
70453,1396/02/26,45,70,35
70454,1396/02/26,47,70,4
70455,1396/02/26,49,3,1
70456,1396/02/26,49,10,9
70457,1396/02/26,49,11,9
70458,1396/02/26,49,15,2
70459,1396/02/26,49,26,2
70460,1396/02/26,49,30,7
70461,1396/02/26,49,37,7
70462,1396/02/26,49,58,2
70463,1396/02/26,49,63,8
70464,1396/02/26,49,66,8
70465,1396/02/26,49,67,7
70466,1396/02/26,49,70,179
70467,1396/02/26,49,75,8
70468,1396/02/26,49,76,4
70469,1396/02/26,50,70,1
70470,1396/02/26,51,49,1
70471,1396/02/26,53,49,1
70472,1396/02/26,53,70,27
70473,1396/02/26,56,58,3
70474,1396/02/26,56,70,22
70475,1396/02/26,58,10,2
70476,1396/02/26,58,15,4
70477,1396/02/26,58,49,2
70478,1396/02/26,58,56,1
70479,1396/02/26,58,66,3
70480,1396/02/26,58,70,10
70481,1396/02/26,59,70,2
70482,1396/02/26,60,70,1
70483,1396/02/26,61,70,7
70484,1396/02/26,62,70,3
70485,1396/02/26,63,15,1
70486,1396/02/26,63,49,9
70487,1396/02/26,63,66,1
70488,1396/02/26,65,70,3
70489,1396/02/26,66,3,2
70490,1396/02/26,66,10,15
70491,1396/02/26,66,13,1
70492,1396/02/26,66,15,18
70493,1396/02/26,66,30,1
70494,1396/02/26,66,37,3
70495,1396/02/26,66,42,8
70496,1396/02/26,66,45,2
70497,1396/02/26,66,46,1
70498,1396/02/26,66,49,9
70499,1396/02/26,66,58,3
70500,1396/02/26,66,63,1
70501,1396/02/26,66,67,3
70502,1396/02/26,66,70,132
70503,1396/02/26,67,30,1
70504,1396/02/26,67,49,4
70505,1396/02/26,67,66,3
70506,1396/02/26,67,70,92
70507,1396/02/26,70,3,20
70508,1396/02/26,70,5,2
70509,1396/02/26,70,6,24
70510,1396/02/26,70,8,3
70511,1396/02/26,70,10,169
70512,1396/02/26,70,11,49
70513,1396/02/26,70,13,1
70514,1396/02/26,70,14,3
70515,1396/02/26,70,15,37
70516,1396/02/26,70,16,36
70517,1396/02/26,70,17,1
70518,1396/02/26,70,19,3
70519,1396/02/26,70,20,7
70520,1396/02/26,70,22,22
70521,1396/02/26,70,23,1
70522,1396/02/26,70,24,14
70523,1396/02/26,70,30,32
70524,1396/02/26,70,32,15
70525,1396/02/26,70,37,15
70526,1396/02/26,70,39,1
70527,1396/02/26,70,42,26
70528,1396/02/26,70,45,55
70529,1396/02/26,70,47,10
70530,1396/02/26,70,49,217
70531,1396/02/26,70,50,2
70532,1396/02/26,70,53,28
70533,1396/02/26,70,56,15
70534,1396/02/26,70,58,5
70535,1396/02/26,70,61,3
70536,1396/02/26,70,62,7
70537,1396/02/26,70,65,1
70538,1396/02/26,70,66,117
70539,1396/02/26,70,67,99
70540,1396/02/26,70,72,2
70541,1396/02/26,70,75,29
70542,1396/02/26,70,76,17
70543,1396/02/26,72,70,2
70544,1396/02/26,74,70,5
70545,1396/02/26,75,22,2
70546,1396/02/26,75,49,8
70547,1396/02/26,75,70,34
70548,1396/02/26,75,76,3
70549,1396/02/26,76,49,3
70550,1396/02/26,76,70,13
70551,1396/02/26,76,75,5
70552,1396/02/26,10,66,1
70553,1396/02/26,10,70,6
70554,1396/02/26,11,49,1
70555,1396/02/26,11,70,2
70556,1396/02/26,14,70,1
70557,1396/02/26,15,70,9
70558,1396/02/26,24,30,1
70559,1396/02/26,3,66,1
70560,1396/02/26,30,70,3
70561,1396/02/26,32,70,1
70562,1396/02/26,37,49,1
70563,1396/02/26,37,70,2
70564,1396/02/26,42,70,1
70565,1396/02/26,45,70,1
70566,1396/02/26,49,24,1
70567,1396/02/26,49,70,4
70568,1396/02/26,49,75,2
70569,1396/02/26,53,70,2
70570,1396/02/26,56,70,1
70571,1396/02/26,6,70,1
70572,1396/02/26,61,70,2
70573,1396/02/26,63,49,1
70574,1396/02/26,66,10,1
70575,1396/02/26,67,49,1
70576,1396/02/26,67,70,1
70577,1396/02/26,70,10,5
70578,1396/02/26,70,11,3
70579,1396/02/26,70,14,1
70580,1396/02/26,70,15,2
70581,1396/02/26,70,16,1
70582,1396/02/26,70,22,2
70583,1396/02/26,70,24,2
70584,1396/02/26,70,3,1
70585,1396/02/26,70,30,3
70586,1396/02/26,70,32,2
70587,1396/02/26,70,36,1
70588,1396/02/26,70,42,1
70589,1396/02/26,70,45,1
70590,1396/02/26,70,49,4
70591,1396/02/26,70,6,3
70592,1396/02/26,70,61,1
70593,1396/02/26,70,66,4
70594,1396/02/26,70,67,1
70595,1396/02/26,70,75,2
70596,1396/02/26,75,49,1
70597,1396/02/26,75,70,1
70598,1396/02/26,76,70,1
70599,1396/02/27,3,15,1
70600,1396/02/27,3,30,2
70601,1396/02/27,3,49,4
70602,1396/02/27,3,66,6
70603,1396/02/27,3,70,14
70604,1396/02/27,5,70,1
70605,1396/02/27,6,49,1
70606,1396/02/27,6,70,47
70607,1396/02/27,8,70,2
70608,1396/02/27,10,15,6
70609,1396/02/27,10,30,10
70610,1396/02/27,10,42,12
70611,1396/02/27,10,49,21
70612,1396/02/27,10,58,3
70613,1396/02/27,10,63,2
70614,1396/02/27,10,66,11
70615,1396/02/27,10,70,186
70616,1396/02/27,11,10,1
70617,1396/02/27,11,49,9
70618,1396/02/27,11,70,43
70619,1396/02/27,14,70,3
70620,1396/02/27,15,3,1
70621,1396/02/27,15,10,5
70622,1396/02/27,15,11,1
70623,1396/02/27,15,30,1
70624,1396/02/27,15,42,6
70625,1396/02/27,15,45,2
70626,1396/02/27,15,49,1
70627,1396/02/27,15,58,3
70628,1396/02/27,15,63,1
70629,1396/02/27,15,66,10
70630,1396/02/27,15,70,44
70631,1396/02/27,16,30,1
70632,1396/02/27,16,70,33
70633,1396/02/27,19,70,1
70634,1396/02/27,20,70,11
70635,1396/02/27,22,49,3
70636,1396/02/27,22,70,25
70637,1396/02/27,22,75,2
70638,1396/02/27,24,49,2
70639,1396/02/27,24,66,1
70640,1396/02/27,24,70,13
70641,1396/02/27,26,49,1
70642,1396/02/27,30,3,5
70643,1396/02/27,30,10,8
70644,1396/02/27,30,15,1
70645,1396/02/27,30,49,2
70646,1396/02/27,30,50,2
70647,1396/02/27,30,67,1
70648,1396/02/27,30,70,45
70649,1396/02/27,30,75,1
70650,1396/02/27,32,70,13
70651,1396/02/27,36,70,1
70652,1396/02/27,37,49,4
70653,1396/02/27,37,66,1
70654,1396/02/27,37,70,12
70655,1396/02/27,39,70,4
70656,1396/02/27,42,10,7
70657,1396/02/27,42,15,3
70658,1396/02/27,42,22,1
70659,1396/02/27,42,30,2
70660,1396/02/27,42,66,4
70661,1396/02/27,42,70,14
70662,1396/02/27,45,15,1
70663,1396/02/27,45,24,1
70664,1396/02/27,45,49,2
70665,1396/02/27,45,70,48
70666,1396/02/27,47,70,1
70667,1396/02/27,49,5,1
70668,1396/02/27,49,6,1
70669,1396/02/27,49,10,14
70670,1396/02/27,49,11,10
70671,1396/02/27,49,15,1
70672,1396/02/27,49,16,1
70673,1396/02/27,49,22,1
70674,1396/02/27,49,30,4
70675,1396/02/27,49,37,1
70676,1396/02/27,49,42,1
70677,1396/02/27,49,45,4
70678,1396/02/27,49,61,2
70679,1396/02/27,49,63,7
70680,1396/02/27,49,66,16
70681,1396/02/27,49,67,5
70682,1396/02/27,49,70,159
70683,1396/02/27,49,75,13
70684,1396/02/27,51,49,1
70685,1396/02/27,53,70,35
70686,1396/02/27,56,70,19
70687,1396/02/27,58,10,1
70688,1396/02/27,58,15,1
70689,1396/02/27,58,49,2
70690,1396/02/27,58,56,1
70691,1396/02/27,58,66,4
70692,1396/02/27,58,70,10
70693,1396/02/27,59,70,2
70694,1396/02/27,60,70,3
70695,1396/02/27,61,49,2
70696,1396/02/27,61,70,8
70697,1396/02/27,62,70,6
70698,1396/02/27,63,15,2
70699,1396/02/27,63,49,11
70700,1396/02/27,63,66,1
70701,1396/02/27,65,70,3
70702,1396/02/27,66,3,2
70703,1396/02/27,66,10,10
70704,1396/02/27,66,15,13
70705,1396/02/27,66,30,1
70706,1396/02/27,66,37,1
70707,1396/02/27,66,42,1
70708,1396/02/27,66,49,16
70709,1396/02/27,66,58,1
70710,1396/02/27,66,63,1
70711,1396/02/27,66,67,1
70712,1396/02/27,66,70,166
70713,1396/02/27,67,49,5
70714,1396/02/27,67,66,5
70715,1396/02/27,67,70,94
70716,1396/02/27,68,70,1
70717,1396/02/27,70,3,17
70718,1396/02/27,70,6,30
70719,1396/02/27,70,8,4
70720,1396/02/27,70,10,154
70721,1396/02/27,70,11,38
70722,1396/02/27,70,14,2
70723,1396/02/27,70,15,35
70724,1396/02/27,70,16,39
70725,1396/02/27,70,17,1
70726,1396/02/27,70,19,2
70727,1396/02/27,70,20,5
70728,1396/02/27,70,22,14
70729,1396/02/27,70,24,22
70730,1396/02/27,70,30,38
